2019-10-13T00:00:00Z,79c38259f4
2019-10-14T00:00:00Z,c7abd94317
2019-10-15T00:00:00Z,47f50fdf18
2019-10-16T00:00:00Z,5afa7f6c33
2019-10-17T00:00:00Z,65e501af61
2019-10-18T00:00:00Z,378b84eb6e
2019-10-19T00:00:00Z,fbc0925b2a
2019-10-20T00:00:00Z,43aa377085
2019-10-21T00:00:00Z,670f3ef16f
2019-10-22T00:00:00Z,237825fc22
2019-10-23T00:00:00Z,f87822f99f
2019-10-24T00:00:00Z,b529e77cc4
2019-10-25T00:00:00Z,9ceef5af8b
2019-10-26T00:00:00Z,5eebc927c5
2019-10-27T00:00:00Z,1092d667b0
2019-10-28T00:00:00Z,436bf31561
2019-10-29T00:00:00Z,5ec0a20616
2019-10-30T00:00:00Z,ae12c77713
2019-10-31T00:00:00Z,71aff5b243
2019-11-01T00:00:00Z,e86dd95bfe
2019-11-02T00:00:00Z,d4a7c5c8ff
2019-11-03T00:00:00Z,b3a2d4f7f5
2019-11-04T00:00:00Z,5450f27792
2019-11-05T00:00:00Z,62f2717d21
2019-11-06T00:00:00Z,2d18475e25
2019-11-07T00:00:00Z,dc15bcc862
2019-11-08T00:00:00Z,186457c2f6
2019-11-09T00:00:00Z,ff6c692c5a
2019-11-11T00:00:00Z,bce5534f6a
2019-11-12T00:00:00Z,87f0b74825
2019-11-13T00:00:00Z,52f470f583
2019-11-14T00:00:00Z,945cb42ce6
2019-11-15T00:00:00Z,7f931f0a01
2019-11-16T00:00:00Z,89aa3f4213
2019-11-17T00:00:00Z,fb96a45f85
2019-11-18T00:00:00Z,b624f9b794
2019-11-19T00:00:00Z,dc9e34aed7
2019-11-20T00:00:00Z,5d71a0085e
2019-11-21T00:00:00Z,8e98be7324
2019-11-22T00:00:00Z,09869954bf
2019-11-23T00:00:00Z,0c3a6b1df6
